Date,Open,High,Low,Close,Volume
2012-10-02,25454,25454,25414,25414,0
2012-10-03,25414,25414,25413,25413,0
2012-10-04,25413,25425,25413,25425,0
2012-10-05,25425,25444,25425,25444,0
2012-10-06,25444,25444,25444,25444,0
2012-10-07,25444,25444,25444,25444,0
2012-10-08,25444,25457,25444,25457,0
2012-10-09,25457,25474,25457,25474,0
2012-10-10,25474,25477,25474,25477,0
2012-10-11,25477,25497,25477,25497,0
2012-10-12,25497,25510,25497,25510,0
2012-10-13,25510,25510,25510,25510,0
2012-10-14,25510,25510,25510,25510,0
2012-10-15,25510,25510,25510,25510,0
2012-10-16,25510,25523,25510,25523,0
2012-10-17,25523,25530,25523,25530,0
2012-10-18,25530,25530,25519,25519,0
2012-10-19,25519,25539,25519,25539,0
2012-10-20,25539,25539,25539,25539,0
2012-10-21,25539,25539,25539,25539,0
2012-10-22,25539,25562,25539,25562,0
2012-10-23,25562,25562,25558,25558,0
2012-10-24,25558,25569,25558,25569,0
2012-10-25,25569,25569,25555,25555,0
2012-10-26,25555,25555,25550,25550,0
2012-10-27,25550,25550,25550,25550,0
2012-10-28,25550,25550,25550,25550,0
2012-10-29,25550,25563,25550,25563,0
2012-10-30,25563,25563,25562,25562,0
2012-10-31,25562,25562,25542,25542,0
2012-11-01,25542,25542,25542,25542,0
2012-11-02,25542,25542,25542,25542,0
2012-11-03,25542,25542,25542,25542,0
2012-11-04,25542,25542,25542,25542,0
2012-11-05,25542,25564,25542,25564,0
2012-11-06,25564,25564,25559,25559,0
2012-11-07,25559,25559,25556,25556,0
2012-11-08,25556,25570,25556,25570,0
2012-11-09,25570,25594,25570,25594,0
2012-11-10,25594,25594,25594,25594,0
2012-11-11,25594,25594,25594,25594,0
2012-11-12,25594,25623,25594,25623,0
2012-11-13,25623,25632,25623,25632,0
2012-11-14,25632,25649,25632,25649,0
2012-11-15,25649,25649,25639,25639,0
2012-11-16,25639,25647,25639,25647,0
2012-11-17,25647,25647,25647,25647,0
2012-11-18,25647,25647,25647,25647,0
2012-11-19,25647,25675,25647,25675,0
2012-11-20,25675,25675,25661,25661,0
2012-11-21,25661,25673,25661,25673,0
2012-11-22,25673,25673,25654,25654,0
2012-11-23,25654,25654,25640,25640,0
2012-11-24,25640,25640,25640,25640,0
2012-11-25,25640,25640,25640,25640,0
2012-11-26,25640,25648,25640,25648,0
2012-11-27,25648,25660,25648,25660,0
2012-11-28,25660,25672,25660,25672,0
2012-11-29,25672,25685,25672,25685,0
2012-11-30,25685,25685,25674,25674,0
2012-12-01,25674,25674,25674,25674,0
2012-12-02,25674,25674,25674,25674,0
2012-12-03,25674,25691,25674,25691,0
2012-12-04,25691,25691,25678,25678,0
2012-12-05,25678,25678,25653,25653,0
2012-12-06,25653,25653,25643,25643,0
2012-12-07,25643,25643,25623,25623,0
2012-12-08,25623,25623,25623,25623,0
2012-12-09,25623,25623,25623,25623,0
2012-12-10,25623,25642,25623,25642,0
2012-12-11,25642,25656,25642,25656,0
2012-12-12,25656,25671,25656,25671,0
2012-12-13,25671,25681,25671,25681,0
2012-12-14,25681,25703,25681,25703,0
2012-12-15,25703,25703,25703,25703,0
2012-12-16,25703,25703,25703,25703,0
2012-12-17,25703,25703,25680,25680,0
2012-12-18,25680,25686,25680,25686,0
2012-12-19,25686,25687,25686,25687,0
2012-12-20,25687,25687,25681,25681,0
2012-12-21,25681,25695,25681,25695,0
2012-12-22,25695,25695,25695,25695,0
2012-12-23,25695,25695,25695,25695,0
2012-12-24,25695,25700,25695,25700,0
2012-12-25,25700,25700,25700,25700,0
2012-12-26,25700,25700,25698,25698,0
2012-12-27,25698,25701,25698,25701,0
2012-12-28,25701,25706,25701,25706,0
2012-12-29,25706,25706,25706,25706,0
2012-12-30,25706,25706,25706,25706,0
2012-12-31,25706,25706,25696,25696,0
2013-01-01,25696,25696,25696,25696,0
2013-01-02,25696,25698,25696,25698,0
2013-01-03,25698,25698,25626,25626,0
2013-01-04,25626,25626,25612,25612,0
2013-01-05,25612,25612,25612,25612,0
2013-01-06,25612,25612,25612,25612,0
2013-01-07,25612,25612,25602,25602,0
2013-01-08,25602,25602,25580,25580,0
2013-01-09,25580,25580,25550,25550,0
2013-01-10,25550,25554,25550,25554,0
2013-01-11,25554,25554,25549,25549,0
2013-01-12,25549,25549,25549,25549,0
2013-01-13,25549,25549,25549,25549,0
2013-01-14,25549,25580,25549,25580,0
2013-01-15,25580,25580,25540,25540,0
2013-01-16,25540,25561,25540,25561,0
2013-01-17,25561,25583,25561,25583,0
2013-01-18,25583,25587,25583,25587,0
2013-01-19,25587,25587,25587,25587,0
2013-01-20,25587,25587,25587,25587,0
2013-01-21,25587,25608,25587,25608,0
2013-01-22,25608,25612,25608,25612,0
2013-01-23,25612,25633,25612,25633,0
2013-01-24,25633,25636,25633,25636,0
2013-01-25,25636,25636,25630,25630,0
2013-01-26,25630,25630,25630,25630,0
2013-01-27,25630,25630,25630,25630,0
2013-01-28,25630,25645,25630,25645,0
2013-01-29,25645,25645,25638,25638,0
2013-01-30,25638,25645,25638,25645,0
2013-01-31,25645,25645,25635,25635,0
2013-02-01,25635,25635,25624,25624,0
2013-02-02,25624,25624,25624,25624,0
2013-02-03,25624,25624,25624,25624,0
2013-02-04,25624,25630,25624,25630,0
2013-02-05,25630,25630,25626,25626,0
2013-02-06,25626,25626,25625,25625,0
2013-02-07,25625,25632,25625,25632,0
2013-02-08,25632,25632,25619,25619,0
2013-02-09,25619,25619,25619,25619,0
2013-02-10,25619,25619,25619,25619,0
2013-02-11,25619,25656,25619,25656,0
2013-02-12,25656,25669,25656,25669,0
2013-02-13,25669,25678,25669,25678,0
2013-02-14,25678,25696,25678,25696,0
2013-02-15,25696,25717,25696,25717,0
2013-02-16,25717,25717,25717,25717,0
2013-02-17,25717,25717,25717,25717,0
2013-02-18,25717,25735,25717,25735,0
2013-02-19,25735,25741,25735,25741,0
2013-02-20,25741,25753,25741,25753,0
2013-02-21,25753,25771,25753,25771,0
2013-02-22,25771,25788,25771,25788,0
2013-02-23,25788,25788,25788,25788,0
2013-02-24,25788,25788,25788,25788,0
2013-02-25,25788,25813,25788,25813,0
2013-02-26,25813,25815,25813,25815,0
2013-02-27,25815,25834,25815,25834,0
2013-02-28,25834,25867,25834,25867,0
2013-03-01,25867,25872,25867,25872,0
2013-03-02,25872,25872,25872,25872,0
2013-03-03,25872,25872,25872,25872,0
2013-03-04,25872,25880,25872,25880,0
2013-03-05,25880,25900,25880,25900,0
2013-03-06,25900,25912,25900,25912,0
2013-03-07,25912,25917,25912,25917,0
2013-03-08,25917,25917,25917,25917,0
2013-03-09,25917,25917,25917,25917,0
2013-03-10,25917,25917,25917,25917,0
2013-03-11,25917,25917,25912,25912,0
2013-03-12,25912,25912,25905,25905,0
2013-03-13,25905,25906,25905,25906,0
2013-03-14,25906,25906,25906,25906,0
2013-03-15,25906,25906,25905,25905,0
2013-03-16,25905,25905,25905,25905,0
2013-03-17,25905,25905,25905,25905,0
2013-03-18,25905,25913,25905,25913,0
2013-03-19,25913,25926,25913,25926,0
2013-03-20,25926,25936,25926,25936,0
2013-03-21,25936,25941,25936,25941,0
2013-03-22,25941,25944,25941,25944,0
2013-03-23,25944,25944,25944,25944,0
2013-03-24,25944,25944,25944,25944,0
2013-03-25,25944,25961,25944,25961,0
2013-03-26,25961,25961,25951,25951,0
2013-03-27,25951,25962,25951,25962,0
2013-03-28,25962,25977,25962,25977,0
2013-03-29,25977,25977,25977,25977,0
2013-03-30,25977,25977,25977,25977,0
2013-03-31,25977,25977,25977,25977,0
2013-04-01,25977,25984,25977,25984,0
2013-04-02,25984,25984,25975,25975,0
2013-04-03,25975,25986,25975,25986,0
2013-04-04,25986,25990,25986,25990,0
2013-04-05,25990,25990,25990,25990,0
2013-04-06,25990,25990,25990,25990,0
2013-04-07,25990,25990,25990,25990,0
2013-04-08,25990,26027,25990,26027,0
2013-04-09,26027,26059,26027,26059,0
2013-04-10,26059,26074,26059,26074,0
2013-04-11,26074,26098,26074,26098,0
2013-04-12,26098,26113,26098,26113,0
2013-04-13,26113,26113,26113,26113,0
2013-04-14,26113,26113,26113,26113,0
2013-04-15,26113,26199,26113,26199,0
2013-04-16,26199,26212,26199,26212,0
2013-04-17,26212,26215,26212,26215,0
2013-04-18,26215,26226,26215,26226,0
2013-04-19,26226,26248,26226,26248,0
2013-04-20,26248,26248,26248,26248,0
2013-04-21,26248,26248,26248,26248,0
2013-04-22,26248,26255,26248,26255,0
2013-04-23,26255,26258,26255,26258,0
2013-04-24,26258,26258,26251,26251,0
2013-04-25,26251,26251,26227,26227,0
2013-04-26,26227,26228,26227,26228,0
2013-04-27,26228,26228,26228,26228,0
2013-04-28,26228,26228,26228,26228,0
2013-04-29,26228,26238,26228,26238,0
2013-04-30,26238,26252,26238,26252,0
2013-05-01,26252,26252,26252,26252,0
2013-05-02,26252,26268,26252,26268,0
2013-05-03,26268,26312,26268,26312,0
2013-05-04,26312,26312,26312,26312,0
2013-05-05,26312,26312,26312,26312,0
2013-05-06,26312,26326,26312,26326,0
2013-05-07,26326,26337,26326,26337,0
2013-05-08,26337,26337,26330,26330,0
2013-05-09,26330,26330,26306,26306,0
2013-05-10,26306,26306,26302,26302,0
2013-05-11,26302,26302,26302,26302,0
2013-05-12,26302,26302,26302,26302,0
2013-05-13,26302,26307,26302,26307,0
2013-05-14,26307,26311,26307,26311,0
2013-05-15,26311,26322,26311,26322,0
2013-05-16,26322,26349,26322,26349,0
2013-05-17,26349,26354,26349,26354,0
2013-05-18,26354,26354,26354,26354,0
2013-05-19,26354,26354,26354,26354,0
2013-05-20,26354,26354,26352,26352,0
2013-05-21,26352,26352,26352,26352,0
2013-05-22,26352,26367,26352,26367,0
2013-05-23,26367,26378,26367,26378,0
2013-05-24,26378,26378,26367,26367,0
2013-05-25,26367,26367,26367,26367,0
2013-05-26,26367,26367,26367,26367,0
2013-05-27,26367,26367,26356,26356,0
2013-05-28,26356,26356,26356,26356,0
2013-05-29,26356,26356,26341,26341,0
2013-05-30,26341,26341,26330,26330,0
2013-05-31,26330,26330,26323,26323,0
2013-06-01,26323,26323,26323,26323,0
2013-06-02,26323,26323,26323,26323,0
2013-06-03,26323,26329,26323,26329,0
2013-06-04,26329,26380,26329,26380,0
2013-06-05,26380,26382,26380,26382,0
2013-06-06,26382,26395,26382,26395,0
2013-06-07,26395,26409,26395,26409,0
2013-06-08,26409,26409,26409,26409,0
2013-06-09,26409,26409,26409,26409,0
2013-06-10,26409,26413,26409,26413,0
2013-06-11,26413,26413,26396,26396,0
2013-06-12,26396,26396,26392,26392,0
2013-06-13,26392,26397,26392,26397,0
2013-06-14,26397,26428,26397,26428,0
2013-06-15,26428,26428,26428,26428,0
2013-06-16,26428,26428,26428,26428,0
2013-06-17,26428,26450,26428,26450,0
2013-06-18,26450,26450,26445,26445,0
2013-06-19,26445,26452,26445,26452,0
2013-06-20,26452,26452,26449,26449,0
2013-06-21,26449,26449,26404,26404,0
2013-06-22,26404,26404,26404,26404,0
2013-06-23,26404,26404,26404,26404,0
2013-06-24,26404,26416,26404,26416,0
2013-06-25,26416,26416,26400,26400,0
2013-06-26,26400,26409,26400,26409,0
2013-06-27,26409,26424,26409,26424,0
2013-06-28,26424,26465,26424,26465,0
2013-06-29,26465,26465,26465,26465,0
2013-06-30,26465,26465,26465,26465,0
2013-07-01,26465,26471,26465,26471,0
2013-07-02,26471,26493,26471,26493,0
2013-07-03,26493,26493,26486,26486,0
2013-07-04,26486,26495,26486,26495,0
2013-07-05,26495,26495,26490,26490,0
2013-07-06,26490,26490,26490,26490,0
2013-07-07,26490,26490,26490,26490,0
2013-07-08,26490,26512,26490,26512,0
2013-07-09,26512,26520,26512,26520,0
2013-07-10,26520,26548,26520,26548,0
2013-07-11,26548,26557,26548,26557,0
2013-07-12,26557,26563,26557,26563,0
2013-07-13,26563,26563,26563,26563,0
2013-07-14,26563,26563,26563,26563,0
2013-07-15,26563,26616,26563,26616,0
2013-07-16,26616,26616,26616,26616,0
2013-07-17,26616,26626,26616,26626,0
2013-07-18,26626,26626,26618,26618,0
2013-07-19,26618,26618,26555,26555,0
2013-07-20,26555,26555,26555,26555,0
2013-07-21,26555,26555,26555,26555,0
2013-07-22,26555,26582,26555,26582,0
2013-07-23,26582,26582,26578,26578,0
2013-07-24,26578,26590,26578,26590,0
2013-07-25,26590,26594,26590,26594,0
2013-07-26,26594,26623,26594,26623,0
2013-07-27,26623,26623,26623,26623,0
2013-07-28,26623,26623,26623,26623,0
2013-07-29,26623,26653,26623,26653,0
2013-07-30,26653,26673,26653,26673,0
2013-07-31,26673,26714,26673,26714,0
2013-08-01,26714,26714,26711,26711,0
2013-08-02,26711,26733,26711,26733,0
2013-08-03,26733,26733,26733,26733,0
2013-08-04,26733,26733,26733,26733,0
2013-08-05,26733,26755,26733,26755,0
2013-08-06,26755,26756,26755,26756,0
2013-08-07,26756,26756,26755,26755,0
2013-08-08,26755,26763,26755,26763,0
2013-08-09,26763,26771,26763,26771,0
2013-08-10,26771,26771,26771,26771,0
2013-08-11,26771,26771,26771,26771,0
2013-08-12,26771,26783,26771,26783,0
2013-08-13,26783,26783,26781,26781,0
2013-08-14,26781,26793,26781,26793,0
2013-08-15,26793,26793,26793,26793,0
2013-08-16,26793,26793,26789,26789,0
2013-08-17,26789,26789,26789,26789,0
2013-08-18,26789,26789,26789,26789,0
2013-08-19,26789,26799,26789,26799,0
2013-08-20,26799,26807,26799,26807,0
2013-08-21,26807,26812,26807,26812,0
2013-08-22,26812,26812,26808,26808,0
2013-08-23,26808,26812,26808,26812,0
2013-08-24,26812,26812,26812,26812,0
2013-08-25,26812,26812,26812,26812,0
2013-08-26,26812,26829,26812,26829,0
2013-08-27,26829,26829,26825,26825,0
2013-08-28,26825,26831,26825,26831,0
2013-08-29,26831,26840,26831,26840,0
2013-08-30,26840,26843,26840,26843,0
2013-08-31,26843,26843,26843,26843,0
2013-09-01,26843,26843,26843,26843,0
2013-09-02,26843,26843,26835,26835,0
2013-09-03,26835,26847,26835,26847,0
2013-09-04,26847,26851,26847,26851,0
2013-09-05,26851,26861,26851,26861,0
2013-09-06,26861,26870,26861,26870,0
2013-09-07,26870,26870,26870,26870,0
2013-09-08,26870,26870,26870,26870,0
2013-09-09,26870,26895,26870,26895,0
2013-09-10,26895,26895,26891,26891,0
2013-09-11,26891,26914,26891,26914,0
2013-09-12,26914,26914,26910,26910,0
2013-09-13,26910,26910,26902,26902,0
2013-09-14,26902,26902,26902,26902,0
2013-09-15,26902,26902,26902,26902,0
2013-09-16,26902,26902,26894,26894,0
2013-09-17,26894,26899,26894,26899,0
2013-09-18,26899,26899,26899,26899,0
2013-09-19,26899,26899,26899,26899,0
2013-09-20,26899,26899,26899,26899,0
2013-09-21,26899,26899,26899,26899,0
2013-09-22,26899,26899,26899,26899,0
2013-09-23,26899,26931,26899,26931,0
2013-09-24,26931,26946,26931,26946,0
2013-09-25,26946,26951,26946,26951,0
2013-09-26,26951,26955,26951,26955,0
2013-09-27,26955,26955,26952,26952,0
2013-09-28,26952,26952,26952,26952,0
2013-09-29,26952,26952,26952,26952,0
2013-09-30,26952,26952,26949,26949,0
2013-10-01,26949,26949,26948,26948,0
2013-10-02,26948,26955,26948,26955,0
2013-10-03,26955,26983,26955,26983,0
2013-10-04,26983,26983,26982,26982,0
2013-10-05,26982,26982,26982,26982,0
2013-10-06,26982,26982,26982,26982,0
2013-10-07,26982,26996,26982,26996,0
2013-10-08,26996,26996,26990,26990,0
2013-10-09,26990,26994,26990,26994,0
2013-10-10,26994,27007,26994,27007,0
2013-10-11,27007,27016,27007,27016,0
2013-10-12,27016,27016,27016,27016,0
2013-10-13,27016,27016,27016,27016,0
2013-10-14,27016,27028,27016,27028,0
2013-10-15,27028,27037,27028,27037,0
2013-10-16,27037,27037,27037,27037,0
2013-10-17,27037,27045,27037,27045,0
2013-10-18,27045,27059,27045,27059,0
2013-10-19,27059,27059,27059,27059,0
2013-10-20,27059,27059,27059,27059,0
2013-10-21,27059,27147,27059,27147,0
2013-10-22,27147,27170,27147,27170,0
2013-10-23,27170,27196,27170,27196,0
2013-10-24,27196,27197,27196,27197,0
2013-10-25,27197,27213,27197,27213,0
2013-10-26,27213,27213,27213,27213,0
2013-10-27,27213,27213,27213,27213,0
2013-10-28,27213,27235,27213,27235,0
2013-10-29,27235,27259,27235,27259,0
2013-10-30,27259,27298,27259,27298,0
2013-10-31,27298,27298,27298,27298,0
2013-11-01,27298,27298,27298,27298,0
2013-11-02,27298,27298,27298,27298,0
2013-11-03,27298,27298,27298,27298,0
2013-11-04,27298,27332,27298,27332,0
2013-11-05,27332,27336,27332,27336,0
2013-11-06,27336,27341,27336,27341,0
2013-11-07,27341,27353,27341,27353,0
2013-11-08,27353,27384,27353,27384,0
2013-11-09,27384,27384,27384,27384,0
2013-11-10,27384,27384,27384,27384,0
2013-11-11,27384,27419,27384,27419,0
2013-11-12,27419,27419,27418,27418,0
2013-11-13,27418,27418,27411,27411,0
2013-11-14,27411,27414,27411,27414,0
2013-11-15,27414,27443,27414,27443,0
2013-11-16,27443,27443,27443,27443,0
2013-11-17,27443,27443,27443,27443,0
2013-11-18,27443,27471,27443,27471,0
2013-11-19,27471,27471,27470,27470,0
2013-11-20,27470,27470,27458,27458,0
2013-11-21,27458,27497,27458,27497,0
2013-11-22,27497,27514,27497,27514,0
2013-11-23,27514,27514,27514,27514,0
2013-11-24,27514,27514,27514,27514,0
2013-11-25,27514,27514,27503,27503,0
2013-11-26,27503,27503,27491,27491,0
2013-11-27,27491,27491,27481,27481,0
2013-11-28,27481,27481,27460,27460,0
2013-11-29,27460,27460,27420,27420,0
2013-11-30,27420,27420,27420,27420,0
2013-12-01,27420,27420,27420,27420,0
2013-12-02,27420,27438,27420,27438,0
2013-12-03,27438,27438,27438,27438,0
2013-12-04,27438,27438,27436,27436,0
2013-12-05,27436,27452,27436,27452,0
2013-12-06,27452,27452,27446,27446,0
2013-12-07,27446,27446,27446,27446,0
2013-12-08,27446,27446,27446,27446,0
2013-12-09,27446,27477,27446,27477,0
2013-12-10,27477,27496,27477,27496,0
2013-12-11,27496,27508,27496,27508,0
2013-12-12,27508,27519,27508,27519,0
2013-12-13,27519,27519,27503,27503,0
2013-12-14,27503,27503,27503,27503,0
2013-12-15,27503,27503,27503,27503,0
2013-12-16,27503,27526,27503,27526,0
2013-12-17,27526,27529,27526,27529,0
2013-12-18,27529,27529,27506,27506,0
2013-12-19,27506,27511,27506,27511,0
2013-12-20,27511,27513,27511,27513,0
2013-12-21,27513,27513,27513,27513,0
2013-12-22,27513,27513,27513,27513,0
2013-12-23,27513,27513,27486,27486,0
2013-12-24,27486,27490,27486,27490,0
2013-12-25,27490,27490,27490,27490,0
2013-12-26,27490,27503,27490,27503,0
2013-12-27,27503,27509,27503,27509,0
2013-12-28,27509,27509,27509,27509,0
2013-12-29,27509,27509,27509,27509,0
2013-12-30,27509,27529,27509,27529,0
2013-12-31,27529,27532,27529,27532,0
2014-01-01,27532,27532,27532,27532,0
2014-01-02,27532,27541,27532,27541,0
2014-01-03,27541,27541,27535,27535,0
2014-01-04,27535,27535,27535,27535,0
2014-01-05,27535,27535,27535,27535,0
2014-01-06,27535,27542,27535,27542,0
2014-01-07,27542,27557,27542,27557,0
2014-01-08,27557,27606,27557,27606,0
2014-01-09,27606,27640,27606,27640,0
2014-01-10,27640,27664,27640,27664,0
2014-01-11,27664,27664,27664,27664,0
2014-01-12,27664,27664,27664,27664,0
2014-01-13,27664,27689,27664,27689,0
2014-01-14,27689,27689,27687,27687,0
2014-01-15,27687,27742,27687,27742,0
2014-01-16,27742,27757,27742,27757,0
2014-01-17,27757,27769,27757,27769,0
2014-01-18,27769,27769,27769,27769,0
2014-01-19,27769,27769,27769,27769,0
2014-01-20,27769,27803,27769,27803,0
2014-01-21,27803,27833,27803,27833,0
2014-01-22,27833,27894,27833,27894,0
2014-01-23,27894,27933,27894,27933,0
2014-01-24,27933,27937,27933,27937,0
2014-01-25,27937,27937,27937,27937,0
2014-01-26,27937,27937,27937,27937,0
2014-01-27,27937,27952,27937,27952,0
2014-01-28,27952,27962,27952,27962,0
2014-01-29,27962,27968,27962,27968,0
2014-01-30,27968,27990,27968,27990,0
2014-01-31,27990,28048,27990,28048,0
2014-02-01,28048,28048,28048,28048,0
2014-02-02,28048,28048,28048,28048,0
2014-02-03,28048,28061,28048,28061,0
2014-02-04,28061,28061,28043,28043,0
2014-02-05,28043,28056,28043,28056,0
2014-02-06,28056,28067,28056,28067,0
2014-02-07,28067,28084,28067,28084,0
2014-02-08,28084,28084,28084,28084,0
2014-02-09,28084,28084,28084,28084,0
2014-02-10,28084,28112,28084,28112,0
2014-02-11,28112,28115,28112,28115,0
2014-02-12,28115,28129,28115,28129,0
2014-02-13,28129,28129,28124,28124,0
2014-02-14,28124,28132,28124,28132,0
2014-02-15,28132,28132,28132,28132,0
2014-02-16,28132,28132,28132,28132,0
2014-02-17,28132,28162,28132,28162,0
2014-02-18,28162,28171,28162,28171,0
2014-02-19,28171,28175,28171,28175,0
2014-02-20,28175,28193,28175,28193,0
2014-02-21,28193,28205,28193,28205,0
2014-02-22,28205,28205,28205,28205,0
2014-02-23,28205,28205,28205,28205,0
2014-02-24,28205,28205,28201,28201,0
2014-02-25,28201,28205,28201,28205,0
2014-02-26,28205,28205,28173,28173,0
2014-02-27,28173,28173,28164,28164,0
2014-02-28,28164,28164,28137,28137,0
2014-03-01,28137,28137,28137,28137,0
2014-03-02,28137,28137,28137,28137,0
2014-03-03,28137,28137,28136,28136,0
2014-03-04,28136,28141,28136,28141,0
2014-03-05,28141,28164,28141,28164,0
2014-03-06,28164,28190,28164,28190,0
2014-03-07,28190,28196,28190,28196,0
2014-03-08,28196,28196,28196,28196,0
2014-03-09,28196,28196,28196,28196,0
2014-03-10,28196,28252,28196,28252,0
2014-03-11,28252,28269,28252,28269,0
2014-03-12,28269,28289,28269,28289,0
2014-03-13,28289,28318,28289,28318,0
2014-03-14,28318,28328,28318,28328,0
2014-03-15,28328,28328,28328,28328,0
2014-03-16,28328,28328,28328,28328,0
2014-03-17,28328,28379,28328,28379,0
2014-03-18,28379,28395,28379,28395,0
2014-03-19,28395,28426,28395,28426,0
2014-03-20,28426,28444,28426,28444,0
2014-03-21,28444,28464,28444,28464,0
2014-03-22,28464,28464,28464,28464,0
2014-03-23,28464,28464,28464,28464,0
2014-03-24,28464,28481,28464,28481,0
2014-03-25,28481,28481,28472,28472,0
2014-03-26,28472,28472,28468,28468,0
2014-03-27,28468,28468,28459,28459,0
2014-03-28,28459,28459,28457,28457,0
2014-03-29,28457,28457,28457,28457,0
2014-03-30,28457,28457,28457,28457,0
2014-03-31,28457,28476,28457,28476,0
2014-04-01,28476,28489,28476,28489,0
2014-04-02,28489,28515,28489,28515,0
2014-04-03,28515,28533,28515,28533,0
2014-04-04,28533,28553,28533,28553,0
2014-04-05,28553,28553,28553,28553,0
2014-04-06,28553,28553,28553,28553,0
2014-04-07,28553,28574,28553,28574,0
2014-04-08,28574,28586,28574,28586,0
2014-04-09,28586,28593,28586,28593,0
2014-04-10,28593,28627,28593,28627,0
2014-04-11,28627,28627,28625,28625,0
2014-04-12,28625,28625,28625,28625,0
2014-04-13,28625,28625,28625,28625,0
2014-04-14,28625,28645,28625,28645,0
2014-04-15,28645,28688,28645,28688,0
2014-04-16,28688,28713,28688,28713,0
2014-04-17,28713,28735,28713,28735,0
2014-04-18,28735,28735,28735,28735,0
2014-04-19,28735,28735,28735,28735,0
2014-04-20,28735,28735,28735,28735,0
2014-04-21,28735,28770,28735,28770,0
2014-04-22,28770,28770,28769,28769,0
2014-04-23,28769,28803,28769,28803,0
2014-04-24,28803,28818,28803,28818,0
2014-04-25,28818,28824,28818,28824,0
2014-04-26,28824,28824,28824,28824,0
2014-04-27,28824,28824,28824,28824,0
2014-04-28,28824,28849,28824,28849,0
2014-04-29,28849,28857,28849,28857,0
2014-04-30,28857,28873,28857,28873,0
2014-05-01,28873,28873,28873,28873,0
2014-05-02,28873,28906,28873,28906,0
2014-05-03,28906,28906,28906,28906,0
2014-05-04,28906,28906,28906,28906,0
2014-05-05,28906,28930,28906,28930,0
2014-05-06,28930,28944,28930,28944,0
2014-05-07,28944,28944,28921,28921,0
2014-05-08,28921,28921,28862,28862,0
2014-05-09,28862,28862,28851,28851,0
2014-05-10,28851,28851,28851,28851,0
2014-05-11,28851,28851,28851,28851,0
2014-05-12,28851,28854,28851,28854,0
2014-05-13,28854,28854,28844,28844,0
2014-05-14,28844,28857,28844,28857,0
2014-05-15,28857,28877,28857,28877,0
2014-05-16,28877,28900,28877,28900,0
2014-05-17,28900,28900,28900,28900,0
2014-05-18,28900,28900,28900,28900,0
2014-05-19,28900,28920,28900,28920,0
2014-05-20,28920,28926,28920,28926,0
2014-05-21,28926,28926,28926,28926,0
2014-05-22,28926,28959,28926,28959,0
2014-05-23,28959,29012,28959,29012,0
2014-05-24,29012,29012,29012,29012,0
2014-05-25,29012,29012,29012,29012,0
2014-05-26,29012,29043,29012,29043,0
2014-05-27,29043,29046,29043,29046,0
2014-05-28,29046,29080,29046,29080,0
2014-05-29,29080,29084,29080,29084,0
2014-05-30,29084,29112,29084,29112,0
2014-05-31,29112,29112,29112,29112,0
2014-06-01,29112,29112,29112,29112,0
2014-06-02,29112,29147,29112,29147,0
2014-06-03,29147,29157,29147,29157,0
2014-06-04,29157,29185,29157,29185,0
2014-06-05,29185,29201,29185,29201,0
2014-06-06,29201,29224,29201,29224,0
2014-06-07,29224,29224,29224,29224,0
2014-06-08,29224,29224,29224,29224,0
2014-06-09,29224,29270,29224,29270,0
2014-06-10,29270,29288,29270,29288,0
2014-06-11,29288,29306,29288,29306,0
2014-06-12,29306,29306,29297,29297,0
2014-06-13,29297,29297,29297,29297,0
2014-06-14,29297,29297,29297,29297,0
2014-06-15,29297,29297,29297,29297,0
2014-06-16,29297,29326,29297,29326,0
2014-06-17,29326,29349,29326,29349,0
2014-06-18,29349,29362,29349,29362,0
2014-06-19,29362,29368,29362,29368,0
2014-06-20,29368,29373,29368,29373,0
2014-06-21,29373,29373,29373,29373,0
2014-06-22,29373,29373,29373,29373,0
2014-06-23,29373,29395,29373,29395,0
2014-06-24,29395,29395,29383,29383,0
2014-06-25,29383,29383,29376,29376,0
2014-06-26,29376,29408,29376,29408,0
2014-06-27,29408,29419,29408,29419,0
2014-06-28,29419,29419,29419,29419,0
2014-06-29,29419,29419,29419,29419,0
2014-06-30,29419,29472,29419,29472,0
2014-07-01,29472,29475,29472,29475,0
2014-07-02,29475,29491,29475,29491,0
2014-07-03,29491,29500,29491,29500,0
2014-07-04,29500,29501,29500,29501,0
2014-07-05,29501,29501,29501,29501,0
2014-07-06,29501,29501,29501,29501,0
2014-07-07,29501,29507,29501,29507,0
2014-07-08,29507,29529,29507,29529,0
2014-07-09,29529,29533,29529,29533,0
2014-07-10,29533,29557,29533,29557,0
2014-07-11,29557,29567,29557,29567,0
2014-07-12,29567,29567,29567,29567,0
2014-07-13,29567,29567,29567,29567,0
2014-07-14,29567,29590,29567,29590,0
2014-07-15,29590,29615,29590,29615,0
2014-07-16,29615,29615,29615,29615,0
2014-07-17,29615,29646,29615,29646,0
2014-07-18,29646,29652,29646,29652,0
2014-07-19,29652,29652,29652,29652,0
2014-07-20,29652,29652,29652,29652,0
2014-07-21,29652,29690,29652,29690,0
2014-07-22,29690,29690,29684,29684,0
2014-07-23,29684,29685,29684,29685,0
2014-07-24,29685,29748,29685,29748,0
2014-07-25,29748,29749,29748,29749,0
2014-07-26,29749,29749,29749,29749,0
2014-07-27,29749,29749,29749,29749,0
2014-07-28,29749,29754,29749,29754,0
